account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event,lifecycle_stage_lower,months_to_churn,churn_flag_3m,tenure_months,months_to_commitment_end,near_contract_end_flag,competitive_pressure,history_available_months,history_coverage_ratio_12m,new_customer_flag,prev_bill,bill_shock_flag,throughput_to_speed_ratio,speed_gap_ratio,revenue_per_speed,outage_severity,tickets_last_3m_sum,outages_last_3m_sum,bill_volatility_3m_std,nps_3m_min,csat_3m_min,usage_3m_avg,tickets_3m_avg,tickets_last_6m_sum,outages_last_6m_sum,bill_volatility_6m_std,nps_6m_min,csat_6m_min,usage_6m_avg,tickets_last_12m_sum,outages_last_12m_sum,bill_volatility_12m_std,nps_12m_min,csat_12m_min,usage_12m_avg,bill_shock_last_12m_sum,outage_severity_last_12m_sum,usage_mom_pct_change,usage_drop_ratio_3m_vs_12m,ticket_acceleration_3m_vs_12m,outage_acceleration_3m_vs_12m,bill_volatility_acceleration_3m_vs_12m,ticket_per_month,ticket_per_active_month_12m,tenure_bucket,tenure_bucket_encoded,ticket_spike_ratio,outage_trend_ratio,usage_last_3m,usage_last_6m,usage_drop_ratio,fiber_speed_risk,service_frustration_index,frustration_acceleration,eda_service_score,eda_billing_score,eda_usage_score,eda_competition_score,eda_contract_score,eda_support_score,eda_composite_score,eda_service_flag,eda_billing_flag,eda_usage_flag,eda_competition_flag,eda_contract_flag,eda_support_flag,eda_analysis,eda_reasons
200015,2024-12-01,Family,2022-03-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,25.6,0,0,85.7,4.8,0.238,1,30.1,0,30,73,3.28,0,0,0,39.28,0,35,0.63,0.0,0.0,0,0,0,1.47,0,0,73.44,0,0,,,,0,0,,1,Retention,445,0,0,30,3.57,2.31,,1,Win,2,Speed,Medium,0,0,0,0,1,221.6,0.191,0.663,4,"IoT,Laptop,Phone",5.6,0.0,1,1,228,0.419,0.092,0,0.0,0,0.4,0.88,52000,0.935,1.23,0.82,ACP,1,0,1,0,0,,,Variant_B,Email,0,0,0,active,,0,33.53333333333333,11.533333333333333,0,0,12,1.0,0,66.18,0,0.39203675344563554,0.6079632465543644,0.6015313935681471,0.0,1.0,2.0,10.443056704496692,24.0,3.02,229.70000000000002,0.3333333333333333,3.0,5.0,8.25633191354773,-1.0,2.32,226.36666666666667,9.0,13.0,8.397382528701032,-3.0,2.32,207.54166666666666,2.0,20.533333333333335,-0.35299270072992706,0.10676570969684815,-0.4166666666666667,-0.41666666666666663,2.0456741757956607,0.029821073558648114,0.75,established,1,0.3333333333333333,0.4,229.70000000000002,226.36666666666667,1.0147253718156384,0.0,1.3412965798876977,-0.028841245533435478,5.597944869831546,0.0,3.6985053052540913,0.808,0.0,3.9,14.004450175085639,0,0,1,0,1,1,"support: 2 complaints, 1 inbound call; usage: MoM=-35%; contract ends in 11 months.",High support volume indicates unresolved friction with the service; declining usage signals growing disengagement from the service.
200015,2025-01-01,Family,2023-09-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,28.3,2,138,75.1,8.1,0.311,2,37.0,0,30,73,3.28,0,0,0,39.28,0,35,0.0,4.19,0.0,0,0,0,0.0,0,0,78.47,0,0,,,,0,0,,1,Sales,242,0,0,15,3.94,1.98,,0,,0,,,0,0,1,5,1,269.3,0.187,0.769,4,"IoT,Laptop,Phone",49.4,0.0,0,1,122,0.284,0.035,0,0.0,0,0.4,0.88,52000,0.935,1.15,0.84,ACP,0,0,0,0,0,,Email,Variant_B,Email,0,0,0,active,,0,16.266666666666666,10.5,0,0,12,1.0,0,73.44,0,0.43338437978560496,0.5666156202143952,0.6015313935681471,4.6,3.0,3.0,6.178627139853414,15.0,3.41,277.8,1.0,4.0,5.0,8.429699085178948,-1.0,3.02,234.08333333333334,10.0,13.0,8.109960019331263,-3.0,2.32,219.61666666666667,2.0,18.5,0.2152527075812276,0.2649313197237611,0.16666666666666663,-0.08333333333333326,-1.931332879477849,0.12295081967213116,0.8333333333333334,early_growth,0,0.75,0.6,277.8,234.08333333333334,1.186756852972588,0.0,1.9166156202143951,0.9729125647196092,8.187923430321593,0.08380000000000001,2.6459967564574187,0.808,0.0,1.05,12.775720186779012,0,1,0,0,1,0,billing: elevated pressure; contract ends in 10 months.,Billing pressure is reducing perceived plan value; approaching contract end creates a natural window to switch providers.
200015,2025-02-01,Family,2023-01-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Silver,Copper_DSL,65.3,35.1,0,0,72.4,5.6,0.38,1,28.0,0,30,73,3.28,0,2,0,39.28,0,35,3.74,7.68,0.0,0,0,0,1.39,0,0,84.30999999999999,0,0,,,,0,0,,1,Technical,500,0,0,29,3.33,3.15,,0,,0,,,0,1,2,0,2,254.4,0.167,0.441,4,"IoT,Laptop,Phone",21.9,0.0,1,3,219,0.327,0.101,0,0.0,0,0.4,0.88,52000,0.935,0.93,1.05,ACP,0,0,0,0,0,Rejected,DirectMail,Variant_B,Email,0,0,0,active,,0,25.4,9.466666666666667,0,0,12,1.0,0,78.47,0,0.5375191424196019,0.46248085758039814,0.6015313935681471,0.0,4.0,2.0,5.440027573459562,15.0,3.33,248.4333333333333,1.3333333333333333,5.0,5.0,9.098755958920984,-1.0,3.02,241.2166666666667,9.0,11.0,8.148291324882262,-3.0,2.32,224.12500000000003,2.0,13.566666666666666,-0.05532862978091346,0.10845882134225668,0.5833333333333333,-0.25,-2.7082637514226997,0.03937007874015748,0.75,established,1,0.8,0.4,248.4333333333333,241.2166666666667,1.0299177779313202,0.0,1.6624808575803982,0.27172026544155203,7.662721286370597,0.1536,2.94719614806686,0.808,0.0,1.2999999999999998,12.871517434437457,0,1,0,0,1,0,billing: elevated pressure; contract ends in 9 months.,Billing pressure is reducing perceived plan value; approaching contract end creates a natural window to switch providers.
200015,2025-03-01,Family,2024-01-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,32.0,0,0,60.7,5.0,0.466,0,0.0,0,30,73,3.28,0,0,0,39.28,0,35,4.89,0.0,0.0,0,0,0,0.0,0,0,79.17,0,0,,,,0,0,,2,Technical,377,0,0,1,4.1,1.92,Bundle,0,,0,,,0,2,2,0,0,251.1,0.134,0.639,4,"IoT,Laptop,Phone",50.0,0.0,0,1,105,0.39,0.297,0,0.0,0,0.4,0.88,52000,0.935,1.07,0.56,ACP,1,1,0,0,0,,Email,Variant_B,Email,0,0,0,active,,0,14.166666666666666,8.533333333333333,0,0,12,1.0,0,84.30999999999999,0,0.4900459418070444,0.5099540581929556,0.6015313935681471,0.0,3.0,2.0,3.1889183119046027,1.0,3.33,258.26666666666665,1.0,4.0,4.0,7.467335981905932,1.0,3.02,243.98333333333335,9.0,10.0,7.0041102651272285,-3.0,2.32,227.92500000000004,2.0,12.883333333333333,-0.012971698113207641,0.1331212752732987,0.25,-0.16666666666666674,-3.8151919532226257,0.0,0.75,early_growth,0,0.75,0.5,258.26666666666665,243.98333333333335,1.058542250153699,0.0,1.7599540581929556,0.4186574783052579,11.708931087289434,0.0,2.9962544375088345,0.808,0.0,1.2,16.71318552479827,1,0,0,0,1,0,"service: 3 tickets, 2 outages, NPS=1; contract ends in 8 months.",Recurring service failures are eroding the customer experience; approaching contract end creates a natural window to switch providers.
200015,2025-04-01,Family,2022-03-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Silver,Copper_DSL,65.3,41.2,1,42,85.9,7.6,0.703,2,28.8,0,30,73,3.28,0,0,0,39.28,0,35,0.0,2.3,0.0,0,0,0,3.4,0,0,73.17999999999999,0,0,,,,0,0,,0,,0,0,0,23,3.76,3.08,,0,,2,Speed,Low,1,0,0,1,0,154.6,0.139,0.457,4,"IoT,Laptop,Phone",29.2,0.0,0,1,151,0.156,0.194,0,0.0,0,0.4,0.88,52000,0.935,0.83,0.98,ACP,1,0,1,0,0,,,Variant_B,Email,0,0,0,active,,0,37.56666666666667,7.5,0,0,12,1.0,0,79.17,0,0.6309341500765697,0.3690658499234303,0.6015313935681471,0.7,3.0,1.0,5.570406927086545,1.0,3.33,220.03333333333333,1.0,6.0,4.0,6.2591354568076545,1.0,3.33,248.91666666666666,9.0,11.0,6.873230626308437,-1.0,2.32,227.73333333333335,1.0,13.583333333333334,-0.3843090402230187,-0.03381147540983614,0.25,-0.5833333333333333,-1.302823699221892,0.05323868677905944,0.75,long_term,2,0.5,0.25,220.03333333333333,248.91666666666666,0.8839638433210579,0.0,1.1190658499234303,-0.7975497702909649,9.947598774885146,0.046,4.165152916587837,0.808,0.0,3.35,18.316751691472984,1,1,1,0,1,1,"service: 3 tickets, 1 outage, NPS=1; usage: drop_ratio=0.88, MoM=-38%; support: 2 complaints.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200015,2025-05-01,Family,2022-11-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Silver,Copper_DSL,65.3,29.3,1,71,70.7,5.6,0.798,3,34.0,0,30,73,3.28,0,0,0,39.28,0,35,0.4,5.87,0.0,0,0,0,4.97,0,0,75.58000000000001,0,0,,,,0,0,,2,Technical,436,0,0,4,3.34,1.94,Bundle,0,,2,Outage,Low,0,0,0,0,3,198.4,0.156,0.703,4,"IoT,Laptop,Phone",38.2,0.0,0,0,0,0.406,0.055,0,0.0,0,0.4,0.88,52000,0.935,0.85,0.97,ACP,1,0,0,0,0,,SMS,Variant_B,Email,0,0,0,active,,0,30.4,6.5,0,0,12,1.0,0,73.17999999999999,0,0.44869831546707506,0.5513016845329249,0.6015313935681471,1.1833333333333333,5.0,2.0,3.0146365176142935,1.0,3.34,201.36666666666667,1.6666666666666667,9.0,4.0,4.214685832498904,1.0,3.33,224.9,12.0,10.0,6.4702453585625355,-1.0,2.32,224.95000000000002,1.0,11.966666666666667,0.2833117723156533,-0.10483811217307554,0.6666666666666667,-0.16666666666666674,-3.455608840948242,0.09868421052631579,1.0,established,1,0.5555555555555556,0.5,201.36666666666667,224.9,0.895360901141248,0.0,1.6068572400884804,-0.0556236174919178,12.672285860132721,0.1174,3.4615977471468797,0.808,0.0,4.9,21.959283607279602,1,1,1,0,1,1,"service: 5 tickets, 2 outages, NPS=1; support: 2 complaints, 2 inbound calls; usage: drop_ratio=0.90.",Recurring service failures are eroding the customer experience; high support volume indicates unresolved friction with the service.
200015,2025-06-01,Family,2023-10-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,32.2,2,110,62.6,6.8,0.707,2,35.0,0,30,73,3.28,0,1,0,39.28,0,35,0.0,0.0,0.0,0,0,0,0.0,0,0,74.28,0,0,,,,0,0,,1,Billing,462,1,0,8,2.01,1.6,,0,,0,,,0,0,1,1,0,188.0,0.118,0.484,4,"IoT,Laptop,Phone",38.3,0.0,0,0,0,0.278,0.003,0,0.0,0,0.4,0.88,52000,0.935,1.29,1.13,ACP,0,0,0,0,0,,,Variant_B,Email,0,0,0,active,,0,20.3,5.466666666666667,0,0,12,1.0,0,75.58000000000001,0,0.4931087289433385,0.5068912710566615,0.6015313935681471,3.6666666666666665,7.0,4.0,1.2013880860627513,4.0,2.01,180.33333333333334,2.3333333333333335,10.0,6.0,4.06996519231639,1.0,2.01,219.29999999999998,13.0,11.0,6.4375870691375745,-1.0,2.01,222.83333333333334,1.0,14.549999999999999,-0.05241935483870974,-0.1907255048616305,1.2500000000000002,0.41666666666666663,-5.236198983074823,0.09852216748768472,1.0833333333333333,established,1,0.7,0.6666666666666666,180.33333333333334,219.29999999999998,0.8223134214926282,0.0,1.8735579377233282,0.11360387953037265,15.303336906584992,0.0,3.7490551559458485,0.808,0.0,2.35,22.210392062530843,1,0,1,0,1,1,"service: 7 tickets, 4 outages, NPS=4; usage: drop_ratio=0.82, MoM=-5%; support: 1 escalation, 1 inbound call.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200015,2025-07-01,Family,2023-02-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,29.3,1,43,71.1,9.1,0.511,1,36.5,0,30,73,3.28,0,0,0,39.28,0,35,3.74,0.0,0.0,0,0,0,1.58,0,0,76.44,0,0,,,,0,0,,0,,0,0,0,-10,3.68,2.73,,0,,1,Install,Low,0,0,0,0,0,130.7,0.247,0.575,4,"IoT,Laptop,Phone",42.8,0.0,2,0,0,0.372,0.134,0,0.0,0,0.4,0.88,52000,0.935,0.82,0.89,ACP,1,0,0,0,0,,Email,Variant_B,Email,0,0,0,active,,0,29.366666666666667,4.466666666666667,0,0,12,1.0,0,74.28,0,0.44869831546707506,0.5513016845329249,0.6015313935681471,0.7166666666666667,6.0,4.0,1.087443485121665,-10.0,2.01,172.36666666666665,2.0,9.0,5.0,4.057393251830575,-10.0,2.01,196.20000000000002,13.0,10.0,6.408977841254953,-10.0,2.01,215.14166666666665,1.0,12.799999999999999,-0.30478723404255326,-0.19882248131076427,0.9166666666666667,0.4999999999999999,-5.321534356133288,0.0340522133938706,1.0833333333333333,established,1,0.6666666666666666,0.8,172.36666666666665,196.20000000000002,0.8785253143051306,0.0,2.017968351199592,0.8989025012761616,16.91995252679939,0.0,3.9932611823222803,0.808,0.0,1.6,23.321213709121672,1,0,1,0,1,1,"service: 6 tickets, 4 outages, NPS=-10; usage: drop_ratio=0.88, MoM=-30%; support: 1 complaint.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200015,2025-08-01,Family,2022-12-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Gold,Copper_DSL,65.3,36.7,0,0,61.8,7.0,0.415,0,0.0,0,30,73,3.28,0,0,0,39.28,0,35,0.0,0.0,0.0,0,0,0,6.02,0,0,68.26,0,0,,,,0,0,,0,,0,0,0,21,3.55,2.57,Contract_Extension,0,,0,,,0,0,1,0,1,96.1,0.206,0.496,4,"IoT,Laptop,Phone",8.9,0.0,1,0,0,0.301,0.0,1,0.97,1,0.4,0.88,52000,0.935,1.17,0.65,ACP,0,0,0,0,0,,SMS,Variant_B,Email,0,0,0,active,,0,32.46666666666667,3.433333333333333,0,1,12,1.0,0,76.44,0,0.5620214395099541,0.43797856049004585,0.6015313935681471,0.0,3.0,3.0,4.2390722255386795,-10.0,2.01,138.26666666666665,1.0,8.0,5.0,3.673307773655786,-10.0,2.01,169.81666666666666,13.0,10.0,6.645787626897069,-10.0,2.01,205.51666666666665,1.0,12.8,-0.2647283856159143,-0.32722406941853865,-0.08333333333333326,0.16666666666666663,-2.4067154013583894,0.0,1.0833333333333333,established,1,0.375,0.6,138.26666666666665,169.81666666666666,0.8142114044557855,0.0,1.4129785604900458,-0.19387867959843463,13.412467840735069,0.0,4.133928260092365,4.302,0.0,0.4,22.24839610082743,1,0,1,1,1,0,"service: 3 tickets, 3 outages, NPS=-10; competition: alt. provider available, promo active; usage: drop_ratio=0.81, MoM=-26%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200015,2025-09-01,Family,2022-04-01,Active,Rural,MDU,Mid,B,2025-11-12,0,1,1,1,Bronze,Copper_DSL,65.3,26.8,0,0,70.7,4.9,0.0,0,0.0,0,30,73,3.28,0,0,0,39.28,0,35,0.0,0.0,0.0,0,0,0,14.91,0,0,59.370000000000005,0,0,,,,0,0,,0,,0,0,0,38,4.45,2.39,,0,,0,,,0,1,1,0,0,258.9,0.189,0.517,4,"IoT,Laptop,Phone",39.1,0.0,0,2,179,0.147,0.015,0,0.0,0,0.4,0.88,52000,0.935,0.88,0.87,ACP,0,0,0,0,1,,Email,Variant_B,Email,0,0,0,active,,0,41.63333333333333,2.4,1,0,12,1.0,0,68.26,0,0.41041347626339975,0.5895865237366004,0.6015313935681471,0.0,1.0,1.0,8.537460590441007,-10.0,3.55,161.89999999999998,0.3333333333333333,8.0,5.0,6.4597205821923644,-10.0,2.01,171.11666666666665,12.0,9.0,7.562496531429203,-10.0,2.01,207.54999999999998,1.0,12.433333333333334,1.6940686784599377,-0.21994700072271747,-0.6666666666666667,-0.4166666666666667,0.9749640590118043,0.0,1.0,long_term,2,0.125,0.2,161.89999999999998,171.11666666666665,0.9461381123989481,0.0,0.9145865237366004,-0.9589714139867278,8.786879785604901,0.0,3.174876941224852,0.808,3.6,0.2,16.569756726829752,1,0,0,0,1,0,"service: 1 ticket, 1 outage, NPS=-10; contract ends in 2 months.",Recurring service failures are eroding the customer experience; approaching contract end creates a natural window to switch providers.
200019,2025-01-01,Senior,2023-11-01,Active,Suburban,Bulk,Low,D,2026-06-09,0,1,0,1,Silver,Copper_DSL,43.9,18.9,0,0,53.2,6.0,0.36,0,0.0,0,16,54,6.55,0,9,0,38.77,0,0,2.66,0.0,0.0,0,0,0,1.17,0,0,40.260000000000005,0,0,2025-07-01,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,25,3.53,2.27,,0,,1,Speed,Low,0,1,1,0,0,246.0,0.248,0.641,6,"IoT,Phone,TV",94.1,0.0,2,0,0,0.29,0.115,1,1.14,1,0.45,0.98,62000,0.948,0.75,1.19,,0,0,0,0,0,Rejected,,Control,AppPush,0,0,0,active,6.0,0,14.233333333333333,17.466666666666665,0,1,2,0.16666666666666666,0,38.77,0,0.43052391799544415,0.5694760820045558,0.8831435079726653,0.0,0.0,0.0,1.0535891039679597,19.0,3.53,258.75,0.0,0.0,0.0,1.0535891039679597,19.0,3.53,258.75,0.0,0.0,1.0535891039679597,19.0,3.53,258.75,0.0,0.0,-0.09392265193370164,0.0,0.0,0.0,0.0,0.0,0.0,early_growth,0,0.0,0.0,258.75,258.75,1.0,0.0,0.5694760820045558,0.0,1.8832141230068338,0.0,3.2678453038674036,4.435999999999999,0.0,1.8000000000000003,11.387059426874238,0,0,1,1,1,1,"competition: alt. provider available, promo active; usage: MoM=-9%; support: 1 complaint.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200019,2025-03-01,Senior,2024-01-01,Active,Suburban,Bulk,Low,D,2026-06-09,0,1,0,1,Gold,Copper_DSL,43.9,20.1,2,37,74.9,4.6,0.531,0,0.0,0,16,54,6.55,0,0,0,38.77,0,0,3.5,8.56,0.0,0,0,0,0.0,0,0,50.830000000000005,0,0,2025-07-01,VOLUNTARY,Move_Out,0,0,,1,Billing,436,0,0,36,2.83,3.12,Discount,0,,1,Speed,Medium,0,1,0,0,0,254.4,0.199,0.567,6,"IoT,Phone,TV",87.5,0.0,1,2,120,0.215,0.176,1,1.05,1,0.45,0.98,62000,0.948,0.9,0.51,,1,0,1,0,0,,Email,Control,AppPush,0,0,0,active,4.0,0,14.166666666666666,15.5,0,1,4,0.3333333333333333,0,30.78000000000001,1,0.4578587699316629,0.542141230068337,0.8831435079726653,1.2333333333333334,0.0,3.0,10.029936855899605,25.0,2.83,272.3666666666667,0.0,0.0,3.0,8.241670542634747,19.0,2.83,272.15,0.0,3.0,8.241670542634747,19.0,2.83,272.15,1.0,2.45,-0.19671613514366904,0.0007961295854003197,0.0,0.75,1.7882663132648577,0.0,0.0,early_growth,0,0.0,1.0,272.3666666666667,272.15,1.0007961295854004,0.0,1.542141230068337,1.1002277904328017,6.232211845102507,2.6712,3.3847752796571706,4.417999999999999,0.0,2.1,18.806187124759678,0,1,1,1,1,1,"competition: alt. provider available, promo active; usage: MoM=-20%; billing: bill shock.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200019,2025-04-01,Senior,2024-10-01,Active,Suburban,Bulk,Low,D,2026-06-09,0,1,0,1,Gold,Copper_DSL,43.9,26.8,0,0,60.2,1.7,0.788,1,24.4,0,16,54,6.55,0,2,0,38.77,0,0,4.53,0.0,0.0,0,0,0,0.0,0,0,43.300000000000004,0,0,2025-07-01,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,11,3.9,2.0,Discount,0,,0,,,0,0,0,1,0,209.0,0.228,0.519,6,"IoT,Phone,TV",88.9,0.0,0,2,62,0.156,0.112,1,0.87,1,0.45,0.98,62000,0.948,1.06,0.72,,1,0,0,0,0,,DirectMail,Control,AppPush,0,0,0,active,3.0,1,6.066666666666666,14.466666666666667,0,1,5,0.4166666666666667,1,50.830000000000005,0,0.6104783599088839,0.3895216400911161,0.8831435079726653,0.0,1.0,3.0,10.127962940953786,11.0,2.83,260.03333333333336,0.3333333333333333,1.0,3.0,7.274322648879413,11.0,2.83,259.52,1.0,3.0,7.274322648879413,11.0,2.83,259.52,1.0,2.45,-0.17845911949685533,0.001978010686395569,0.25,0.75,2.853640292074373,0.16483516483516483,0.2,early_growth,0,1.0,1.0,260.03333333333336,259.52,1.0019780106863956,0.0,2.3895216400911163,1.8200455580865604,8.103282460136674,0.0,3.4181954344999443,4.382,0.0,0.05,15.953477894636618,0,0,1,1,1,0,"competition: alt. provider available, promo active; usage: MoM=-18%; contract ends in 14 months.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200019,2025-05-01,Senior,2023-12-01,Active,Suburban,Bulk,Low,D,2026-06-09,0,1,0,1,Silver,Copper_DSL,43.9,21.9,1,105,62.4,6.1,0.123,1,19.1,0,16,54,6.55,0,1,0,38.77,0,0,1.82,0.0,0.0,0,0,0,0.76,0,0,39.830000000000005,0,0,2025-07-01,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,-7,2.74,2.9,Bundle,0,,2,Speed,Medium,1,0,1,0,1,258.3,0.207,0.52,6,"IoT,Phone,TV",102.7,0.0,0,0,0,0.413,0.059,0,0.0,0,0.45,0.98,62000,0.948,0.96,0.75,,1,0,0,0,0,,Email,Control,AppPush,0,0,0,active,2.0,1,17.233333333333334,13.466666666666667,0,0,6,0.5,0,43.300000000000004,0,0.4988610478359909,0.5011389521640092,0.8831435079726653,1.75,2.0,3.0,5.623489426800172,-7.0,2.74,240.5666666666667,0.6666666666666666,2.0,4.0,6.5180960921627,-7.0,2.74,259.31666666666666,2.0,4.0,6.5180960921627,-7.0,2.74,259.31666666666666,1.0,4.2,0.23588516746411492,-0.07230541808599514,0.5,0.6666666666666667,-0.8946066653625273,0.058027079303675046,0.3333333333333333,early_growth,0,1.0,0.75,240.5666666666667,259.31666666666666,0.9276945819140049,0.0,2.251138952164009,0.7818906605922551,13.558708428246014,0.0,3.380763545214988,0.908,0.0,3.7,21.547471973461004,1,0,1,0,1,1,"service: 2 tickets, 3 outages, NPS=-7; support: 2 complaints; usage: drop_ratio=0.93.",Recurring service failures are eroding the customer experience; high support volume indicates unresolved friction with the service.
200019,2025-06-01,Senior,2024-04-01,Active,Suburban,Bulk,Low,D,2026-06-09,0,1,0,1,Bronze,Copper_DSL,43.9,24.3,0,0,79.7,2.2,0.131,0,0.0,0,16,54,6.55,0,0,0,38.77,0,0,3.37,3.64,0.0,0,0,0,0.0,0,0,45.78,0,0,2025-07-01,VOLUNTARY,Move_Out,0,0,,0,,0,0,0,-4,5.0,2.61,Bundle,0,,0,,,0,1,0,0,2,215.5,0.3,0.558,6,"IoT,Phone,TV",100.9,0.0,2,1,99,0.317,0.0,1,0.85,1,0.45,0.98,62000,0.948,0.96,1.11,,1,0,1,0,0,,Email,Control,AppPush,0,0,0,active,1.0,1,14.2,12.433333333333334,0,1,7,0.5833333333333334,0,39.830000000000005,0,0.5535307517084282,0.4464692482915717,0.8831435079726653,0.0,2.0,1.0,2.988695367547514,-7.0,2.74,227.6,0.6666666666666666,2.0,4.0,6.742761056619658,-7.0,2.74,249.98333333333335,2.0,4.0,6.260673172385583,-7.0,2.74,253.05714285714288,1.0,4.2,-0.16569879984514135,-0.10059839674833475,0.5,0.0,-3.2719778048380688,0.0,0.2857142857142857,early_growth,0,1.0,0.25,227.6,249.98333333333335,0.9104606973798253,0.0,1.6964692482915718,0.15432801822323472,11.126703872437357,0.0728,3.553245856240719,4.377999999999999,0.0,0.7,19.830749728678075,1,1,1,1,1,0,"service: 2 tickets, 1 outage, NPS=-7; competition: alt. provider available, promo active; usage: drop_ratio=0.91, MoM=-17%.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200022,2024-12-01,Family,2022-08-01,Active,Suburban,SFH,Low,A,2026-01-08,1,1,1,1,Silver,Copper_DSL,37.4,23.4,1,60,68.4,4.2,0.848,0,0.0,0,4,84,1.26,0,0,0,43.47,18,35,4.99,1.02,0.0,0,0,0,0.0,0,0,102.47999999999999,1,0,2025-04-01,VOLUNTARY,Competitor,0,0,,0,,0,0,0,11,4.04,1.5,,0,,0,,,0,1,1,0,0,135.5,0.273,0.593,6,"IoT,Laptop,Phone",55.1,57.3,0,1,116,0.219,0.201,0,0.0,0,0.45,0.98,62000,0.948,0.76,0.71,,0,0,0,0,0,Rejected,Email,Control,SMS,0,0,0,active,4.0,0,28.433333333333334,13.433333333333334,0,0,6,0.5,0,99.03999999999999,0,0.6256684491978609,0.37433155080213903,1.1622994652406418,1.0,0.0,1.0,2.1942956348981992,11.0,3.26,193.1,0.0,0.0,4.0,1.9579887640127,11.0,3.26,199.79999999999998,0.0,4.0,1.9579887640127,11.0,3.26,199.79999999999998,0.0,3.716666666666667,-0.41945158526135395,-0.03353353353353348,0.0,0.0,0.23630687088549918,0.0,0.0,established,1,0.0,0.25,193.1,199.79999999999998,0.9664664664664665,0.0,0.624331550802139,-0.7366310160427807,2.9544973262032084,1.8204,4.036959226578763,0.908,0.0,0.2,9.91985655278197,0,1,1,0,1,0,usage: MoM=-42%; billing: late payment; contract ends in 13 months.,Declining usage signals growing disengagement from the service; billing pressure is reducing perceived plan value.
